policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh,max_balance_error
B1,2025-06-23,46652.06200349086,4091.769821988427,50743.83182547928,1137.3712886471742,5308.652578828822,21844.44728692513,17541.05244163848,1369.9442897454207,10800.0,1369.9442897454207,2.2737367544323206e-13
B1,2025-06-24,45186.03882396305,33700.323531426264,78886.36235538931,9513.958140536195,1571.83185919839,23022.458840910673,18511.308088809572,1200.0,10800.0,1522.037147887724,2.2737367544323206e-13
B1,2025-06-25,45663.60761926604,8658.832562043122,54322.44018130916,2953.3802283276577,2356.9458941952557,22581.91370399306,18458.2875887251,1231.2656481481472,10800.0,1336.5510495647038,2.2737367544323206e-13
B1,2025-06-26,45724.584669452976,5728.655149789461,51453.23981924244,1661.9910338872671,4011.3857410418727,21881.343717809166,17846.78435603366,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-06-27,18668.114659111263,858.7704817930118,19526.885140904273,374.2831165088122,10999.799415667798,12686.455391190333,10184.650730786341,1227.6100489602247,10800.000000000004,1301.5312623086982,2.0463630789890885e-12
B1,2025-06-28,18201.62369712194,2574.409957564987,20776.03365468693,795.324525768717,9279.975127545897,12595.472520527645,10269.981866004353,1214.2882223512886,10800.000000000002,1226.365568556518,1.7053025658242404e-12
B1,2025-06-29,44716.88211261728,8159.9636363520995,52876.845748969376,2687.4111187981825,2398.9888750479317,21693.356173769025,17572.356755835575,1225.5452851313376,10800.0,1225.5452851313376,3.410605131648481e-13
B1,2025-06-30,46965.8662908516,5629.489612285634,52595.355903137235,1610.5083272762465,3709.091828186197,20954.63962147798,16932.813506283022,1270.4837152581647,10800.0,1270.4837152581647,2.7355895326763857e-13
B1,2025-07-01,46195.1752213262,28734.794371345793,74929.96959267199,8288.371155916448,339.9868951349762,22086.09976565523,17953.176153913086,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-07-02,44857.787950400314,28111.019058357655,72968.80700875797,7963.671161657677,4344.825076085923,19565.212640478192,15847.822238787334,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-07-03,42878.90568678818,49834.24208767486,92713.14777446304,14509.762114703935,0.0,23041.800144032917,18663.858116666666,1200.0,10800.0,1200.0,1.7053025658242404e-13
B1,2025-07-04,18189.623053099473,33145.30041403553,51334.923467135006,9260.059624299402,10281.062708163328,12587.474198310165,10195.854100631237,1200.0,10800.000000000004,1200.0,2.2737367544323206e-13
B1,2025-07-05,17948.73463708927,38488.7168680722,56437.45150516147,10375.129658681839,11586.036637562473,12478.230129091955,10107.366404564485,1200.0,10800.0,1200.0,2.0463630789890885e-12
B1,2025-07-06,40756.051093173744,63550.696645097,104306.74773827074,18604.991934511374,0.0,24034.791253080435,19468.18091499515,1200.0,10800.0,1200.0,3.410605131648481e-13
B1,2025-07-07,43279.709941699955,26463.149538813897,69742.85948051386,7862.354534883313,376.43756151956006,19605.654617178614,15880.580239914678,1200.0,10800.0,1200.0,1.1368683772161603e-13
B1,2025-07-08,53680.47717554301,3186.9515078920863,56867.4286834351,932.2064094404818,5852.364960408374,22039.646134688865,17466.079582825536,1526.7079787800226,10800.0,1628.9264291916027,2.2737367544323206e-13
B1,2025-07-09,52779.82944817905,2319.216885859453,55099.0463340385,704.7493910705676,6016.39649243373,20646.719982539442,16572.295855011227,1797.3123523535126,10800.0,1797.3123523535132,3.6415315207705135e-13
B1,2025-07-10,50987.56812270479,2484.259543458484,53471.82766616328,767.863086417633,4762.353183931707,20431.107942450493,17086.778550503066,1200.0,10800.0,1200.0,1.6342482922482304e-13
B1,2025-07-11,27132.365469641452,3943.91090369849,31076.27637333994,1622.2807424446376,10642.454566643906,13549.77390822669,10291.531384960877,1200.0,10800.0,1959.76164522527,3.410605131648481e-13
B1,2025-07-12,25713.456907000713,1324.5275184423642,27037.984425443075,415.041469387475,10229.57075086296,12490.873891949499,10641.073343536345,1200.0,10800.000000000002,1378.1333218283175,1.8118839761882555e-13
B1,2025-07-13,50263.42854643016,2370.922520420049,52634.351066850206,474.2636100840367,7187.567185009668,20178.213519596233,16179.794163213088,1560.9764192281652,10800.0,1560.9764192281652,3.410605131648481e-13
B1,2025-07-14,52480.11704477975,1140.9190009156305,53621.03604569538,209.85210401703532,8057.167737009966,18485.153401368356,14984.284812357275,1548.409133396047,10800.000000000002,1548.4091333960478,2.7711166694643907e-13
B1,2025-07-15,51620.41881934537,4144.756679643713,55765.17549898908,1611.4575049114105,6687.939607535565,19147.612982849685,15245.332033331979,1842.0030031474569,10800.0,1842.0030031474573,2.4868995751603507e-13
B1,2025-07-16,50071.39349439826,2983.1642038699997,53054.55769826826,854.2673978545658,4830.027120086835,19061.6141648218,15893.490372259566,1338.022004532008,10800.000000000002,1338.022004532008,2.2737367544323206e-13
B1,2025-07-17,49066.35435731201,6065.42177617138,55131.77613348339,1800.1724336984364,2781.6192785314884,21196.19385013981,17209.942552414464,1292.438078086213,10800.000000000002,1292.438078086213,2.7000623958883807e-13
B1,2025-07-18,25839.624577918712,3366.7464920063667,29206.37106992508,1259.7118759010839,10221.944962664047,13014.786589059886,10144.239462749663,1475.3379686968733,10800.0,1734.368827407151,2.8421709430404007e-13
B1,2025-07-19,24671.20978613724,2413.704350384979,27084.914136522217,740.5272145488567,13070.790386137778,11938.212716577265,10038.271915146619,1325.1248110526724,10800.000000000002,1325.1248110526724,1.7053025658242404e-12
B1,2025-07-20,48413.179908498154,4748.568448917069,53161.74835741523,1747.1298925745275,2340.7962098602397,20175.11437537532,16347.396665710932,1318.9536758783147,10800.0,1318.9536758783147,2.2737367544323206e-13
B1,2025-07-21,51944.18964703923,1912.4001205054578,53856.58976754469,668.2219329570219,4354.818743071817,20814.74509546512,16399.135921381785,1830.9621269282693,10800.0,1830.9621269282693,2.4868995751603507e-13
B1,2025-07-22,50822.10399370948,4168.4234719664455,54990.52746567593,1252.0485412377266,4326.621210363549,20336.979564293226,16867.398268399855,1392.6901032367798,10800.0,1392.6901032367798,2.2737367544323206e-13
B1,2025-07-23,50695.064939904696,3481.357051140903,54176.4219910456,1099.8071735316921,3352.1418366582648,21564.155767783905,17483.874998654454,1373.9025179595699,10800.0,1373.9025179595699,3.268496584496461e-13
B1,2025-07-24,49252.290620435226,9682.629781852644,58934.92040228787,2797.7632505377624,3597.3270032025207,20067.393806707616,16254.772252481966,1373.6988856831276,10800.0,1373.6988856831279,2.728928194528635e-13
B1,2025-07-25,25181.84202964538,881.7414788651968,26063.58350851058,327.5113933268067,13367.823962139491,12867.218802512089,10267.077795509953,1495.394636742546,10800.0,1546.331590710728,6.821210263296962e-13
B1,2025-07-26,24879.5047765402,1918.3135429446304,26797.81831948483,851.7464411628471,11806.304328775848,12740.631778273342,10480.116615893694,1291.3855929812732,10800.000000000002,1368.3261734970768,2.7355895326763857e-13
B1,2025-07-27,48139.07135441488,11266.182384234493,59405.25373864937,3627.145314814472,2258.048290276511,22169.344827801608,17993.810485437294,1200.0,10800.000000000002,1327.6137569215255,2.2737367544323206e-13
B1,2025-07-28,50477.86948884416,12979.392727262404,63457.26221610657,4034.3112032833847,1940.461037994142,22152.3969224352,17781.370132680295,1200.0,10800.0,1507.6930619128814,2.2737367544323206e-13
B1,2025-07-29,51896.90244599945,4298.000385372035,56194.90283137148,1504.5221897596523,3818.7393538416577,21358.05750322437,17247.599377230265,1565.94550678119,10800.0,1565.94550678119,2.042810365310288e-13
B1,2025-07-30,50789.84637621332,3882.4425793764285,54672.28895558975,1173.9186332932654,3922.8203159274735,21195.78031195039,17149.37018222766,1287.2510370370355,10800.0,1587.2920295058082,2.5579538487363607e-13
B1,2025-07-31,48904.356267959236,9326.56807247094,58230.924340430174,2571.2042791610957,2443.6663476129183,21398.293034013415,17681.18018410609,1200.0,10800.000000000004,1200.0,2.2737367544323206e-13
B1,2025-08-01,25061.151760119683,1054.7734531348042,26115.92521325449,459.9614179671563,18650.06733965069,12534.534910061227,9918.417374612924,1460.6176694851877,10800.0,1460.6176694851877,5.684341886080801e-13
B1,2025-08-02,24021.674514667397,1068.056946841394,25089.73146150879,304.2691816663619,17641.313064406346,12570.11196890285,10353.30362801245,1270.047743706145,10800.000000000002,1270.047743706145,3.979039320256561e-13
B1,2025-08-03,46060.630989797064,5281.500011895272,51342.13100169234,1236.0347593167708,8306.460192014947,18287.774381309395,14876.140218196142,1200.0,10800.0,1200.0,1.1368683772161603e-13
B1,2025-08-04,46828.36367112354,2289.1919557163114,49117.55562683985,583.1233568257913,5382.72519253407,18413.645236116896,14652.234133802003,1492.0205638363145,10800.0,1492.0205638363145,2.2737367544323206e-13
B1,2025-08-05,46143.896674024065,1827.0294817969134,47970.92615582098,677.4184546109913,4405.919212395282,19201.545940040578,15565.116290765101,1478.8382534671637,10800.0,1478.8382534671641,2.2737367544323206e-13
B1,2025-08-06,45074.97563873054,11891.147651978034,56966.12329070857,3379.817444691176,2764.5708021020914,19519.53521161245,16061.777949526531,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-08-07,43906.00100445011,3129.7823562232525,47035.78336067336,1259.082750120654,2549.7238551441014,19838.18360997373,16068.928724078723,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-08-08,23863.941729041686,1451.71980417321,25315.661533214898,356.14192319525574,22346.789658387763,13097.753281953703,10454.002307991053,1200.0,10800.000000000002,1372.419833768275,3.979039320256561e-13
B1,2025-08-09,22533.481919285037,4951.916293170915,27485.39821245595,1592.8925687746,18839.846968664322,12808.487812346626,10530.052978392208,1200.0,10800.000000000002,1200.0,1.4779288903810084e-12
B1,2025-08-10,43021.09603405119,10810.708595419519,53831.80462947071,3407.225872258841,1225.6834158552147,18864.17985196112,15172.433222024974,1319.5027311816993,10800.0,1319.5027311816993,2.2737367544323206e-13
B1,2025-08-11,45570.2271884317,1653.8059879654675,47224.03317639717,434.7991399409732,3647.606882200522,20042.19496888298,16306.597492406136,1239.0365449473445,10800.0,1239.0365449473445,2.948752353404416e-13
B1,2025-08-12,44316.26014258577,12236.018022840086,56552.27816542586,3736.980052202646,1759.2885168675857,19017.29874521856,15360.401090805348,1287.4930925269919,10800.0,1287.4930925269919,2.2737367544323206e-13
B1,2025-08-13,44072.814372100554,8039.90129347468,52112.71566557523,2909.5383769980417,2105.041931741858,19138.791922803015,15445.629611203603,1350.5951439345943,10800.0,1350.5951439345943,2.0605739337042905e-13
B1,2025-08-14,42610.32556496721,14048.699100095982,56659.02466506319,4360.006228088448,1650.6583988578102,20747.809850355854,16941.261608329376,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-08-15,23199.200220886905,2605.983920209677,25805.184141096583,911.4592717078995,20586.31188258231,13356.619904557174,10818.862122691313,1200.0,10800.0,1200.0,3.296918293926865e-12
B1,2025-08-16,22629.677185147644,4969.040775482825,27598.71796063047,1482.6545122623754,20853.68294227391,13126.138686931063,10632.172336414158,1200.0,10800.0,1200.0,1.1368683772161603e-13
B1,2025-08-17,42302.92521377055,9569.535671610565,51872.46088538111,2512.474415711341,1611.964051835817,19412.53306237252,15724.151780521743,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-08-18,44723.121520074594,5529.4710654333285,50252.592585507926,1441.9183553912312,2911.7343478927314,20380.287229796806,16200.04772708082,1542.2054767273244,10800.0,1542.2054767273248,2.2737367544323206e-13
B1,2025-08-19,44903.352103132966,4097.947515576594,49001.299618709556,1237.6563787410007,3517.6695700169207,18707.03851835985,15269.883006449034,1412.0034694189283,10800.0,1412.0034694189283,2.2737367544323206e-13
B1,2025-08-20,43992.38908069111,24284.951347491547,68277.34042818265,7700.191889726489,1863.3802906146168,21225.14572068058,17383.171156228313,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-08-21,43934.670098610484,8768.686436462149,52703.356535072635,2661.668080768635,2014.1078663552653,19178.964803742536,15534.961491031458,1200.0,10800.0,1200.0,2.2737367544323206e-13
B1,2025-08-22,23456.924241416724,6899.825707520653,30356.749948937377,2030.126060940669,18296.077174409886,13289.522433818465,10764.513171392959,1200.0,10800.000000000004,1200.0,2.1600499167107046e-12
B1,2025-08-23,23142.614551964023,2128.9216647117837,25271.536216675806,692.1857709661209,15171.27627883671,13215.620362735948,10704.65249381612,1200.0,10800.0,1200.0,3.637978807091713e-12
B1,2025-08-24,43636.87759357857,8256.727253013112,51893.604846591676,2077.011526874758,2908.7882295566283,20694.021800245315,16762.157658198706,1200.0,10800.0,1200.0,2.4868995751603507e-13
B1,2025-08-25,45984.84512077414,15328.075018037907,61312.92013881205,5002.402045277315,1842.5439019565015,21258.86903898822,16880.08319500767,1577.3341406364339,10800.0,1577.3341406364339,2.2737367544323206e-13
B1,2025-08-26,46713.18741854514,3072.550443452055,49785.73786199719,700.744990921674,4788.147197219976,19420.180100430414,15670.600975585598,1643.717369262035,10800.0,1643.717369262035,2.2737367544323206e-13
B1,2025-08-27,45595.81279105525,8309.137119113975,53904.94991016922,3001.564836277191,2345.462575976824,21389.845450895697,17569.46184062085,1280.9768153419084,10800.000000000002,1372.9540077116612,2.0605739337042905e-13
B1,2025-08-28,44910.511963641184,18426.576411592767,63337.08837523395,6730.403093117044,2191.3816672664475,21475.462208352947,17550.78299570638,1200.0,10800.000000000002,1200.0,2.2737367544323206e-13
B1,2025-08-29,25090.566959419615,2082.314013487476,27172.880972907093,560.9405776358419,16822.44255895233,13983.299411751339,10871.917223534665,1200.0,10800.0,1705.061444426575,1.3642420526593924e-12
B1,2025-08-30,23820.242096729376,2799.7795182661976,26620.021614995574,865.0115083115074,20600.93373469818,12622.984913781784,10679.173080147164,1200.0,10800.000000000002,1200.0,1.8207657603852567e-13
B1,2025-08-31,44619.72812902263,8180.8323982173515,52800.560527239984,2852.354523679188,2025.6678655819035,20945.88450934136,16966.1664525665,1200.0,10800.0,1200.0,1.1368683772161603e-13
B1,2025-09-01,46538.51033058864,43.059286505150524,46581.56961709379,20.484320183737054,14296.708550871213,18049.81459825601,12958.138588615482,1950.0,10800.0,3046.9013733020956,1.1368683772161603e-13
B1,2025-09-02,44077.61026829383,210.14636570100123,44287.756633994824,78.76080477394203,11521.399225473484,18607.4312708831,15456.645898215043,1806.4104829031162,10800.0,2619.538519080166,1.1368683772161603e-13
B1,2025-09-03,43525.11378488119,492.7231015978269,44017.83688647902,132.19663067333988,9152.190314494803,17250.360622725144,13832.838172478054,2775.0428878905122,10800.000000000002,2775.0428878905122,1.1368683772161603e-13
B1,2025-09-04,42827.511392170454,450.03994937883533,43277.55134154929,118.88861700353812,9639.668284338473,18423.466070484377,15259.319856340666,2281.4860190439176,10800.0,2401.362510947936,1.1368683772161603e-13
B1,2025-09-05,21893.02520694534,589.9214923807881,22482.94669932613,253.17088129056236,27730.830604858016,12245.46841799317,9623.955760156125,1610.453619529044,10800.000000000002,2728.99990919054,2.0463630789890885e-12
B1,2025-09-06,21211.084204988692,1560.9881471998701,22772.07235218856,433.06536874952144,26346.290733670536,11714.533925686239,9416.60166536084,1200.0,10800.0,2809.1897030183327,1.4779288903810084e-12
B1,2025-09-07,39730.52916534278,2867.658879835014,42598.18804517779,1258.2579121852357,5039.606923789058,18719.30108076746,15749.138628786799,1648.260939769753,10800.0,2157.5177548348274,1.1368683772161603e-13
B1,2025-09-08,33091.10667026007,30542.56584861679,63633.67251887686,8961.652844065095,45.66832341216252,19330.731158181483,16519.658217478343,1200.0,10800.000000000002,1200.0,2.2737367544323206e-13
B1,2025-09-09,34939.10370080256,13867.695652235121,48806.79935303768,3564.168945418302,3091.0350674574106,20085.278157891018,16269.075307891719,1200.0,10800.000000000002,1200.0,2.2737367544323206e-13
B1,2025-09-10,34318.66014100425,36793.259405017976,71111.91954602223,10410.542132138175,232.68342903964952,20177.49665632704,16343.7722916249,1200.0,10800.0,1200.0,1.3642420526593924e-12
B1,2025-09-11,34046.01647662312,14648.999723048595,48695.01619967171,3895.849669981164,1579.6126294261248,21126.35308888704,17112.3460019985,1200.0,10800.000000000002,1200.0,4.547473508864641e-13
B1,2025-09-12,15213.259280485676,10727.961929642119,25941.221210127795,3155.2628279934434,17358.719991105736,13673.026263469372,11075.15127341019,1200.0,10800.000000000002,1200.0,2.6556534749033744e-13
