branch,policy,date,initial_soc_kwh,actual_causal_emergency_cost_yuan,fixed_g_perfect_information_emergency_cost_yuan,causal_execution_gap_yuan,actual_emergency_purchase_kwh,perfect_information_emergency_purchase_kwh,perfect_information_terminal_soc_kwh
Q2,B1,2025-08-28,1372.9540077116612,18426.576411592767,13598.42336127496,4828.153050317807,6730.403093117044,5279.229729933148,1200.0
Q2,B1,2025-08-29,1200.0,2082.314013487476,0.0,2082.314013487476,560.9405776358419,0.0,1200.0
Q2,B1,2025-08-30,1705.061444426575,2799.7795182661976,0.0,2799.7795182661976,865.0115083115074,0.0,1200.0
Q2,B1,2025-08-31,1200.0,8180.8323982173515,6001.26443022648,2179.5679679908717,2852.3545236791874,2062.9124971719034,1200.0
Q2,B1,2025-09-01,1200.0,43.059286505150524,0.0,43.059286505150524,20.484320183737054,0.0,1200.0
Q2,B1,2025-09-02,3046.901373302096,210.14636570100123,0.0,210.14636570100123,78.76080477394203,0.0,1200.0
Q2,B1,2025-09-03,2619.538519080166,492.7231015978269,0.0,492.7231015978269,132.19663067333988,0.0,1200.0
Q2,B1,2025-09-04,2775.042887890512,450.03994937883533,0.0,450.03994937883533,118.88861700353812,0.0,1200.0
Q2,B1,2025-09-05,2401.362510947936,589.9214923807881,0.0,589.9214923807881,253.17088129056236,0.0,1200.0
Q2,B1,2025-09-06,2728.99990919054,1560.9881471998701,0.0,1560.9881471998701,433.0653687495215,0.0,1200.0
Q2,B1,2025-09-07,2809.1897030183327,2867.658879835014,0.0,2867.658879835014,1258.2579121852355,0.0,1200.0
Q2,B1,2025-09-08,2157.5177548348274,30542.56584861679,28040.662834455477,2501.903014161311,8961.652844065095,8874.11103953146,1200.0
Q2,B1,2025-09-09,1200.0,13867.695652235121,11077.093477401539,2790.6021748335825,3564.168945418302,2460.4186542886246,1200.0
Q2,B1,2025-09-10,1200.0,36793.259405017976,29168.168001178157,7625.091403839819,10410.542132138176,10600.678932256635,1200.0
Q2,B1,2025-09-11,1200.0,14648.999723048595,13928.192812079424,720.8069109691714,3895.849669981164,3616.5075072775658,1200.0
Q2,B1,2025-09-12,1200.0,10727.961929642119,9214.53533095515,1513.4265986869686,3155.2628279934434,3082.772454486573,1200.0
Q2,B1,2025-09-13,1200.0,12931.522446692336,11424.917505035712,1506.6049416566239,3391.715581161614,3255.878636309105,1200.0
Q2,B1,2025-09-14,1200.0,32939.52667450423,29118.13227068538,3821.394403818853,9719.842659986387,9768.740761158766,1200.0
Q2,B1,2025-09-15,1200.0,10512.246652076326,7601.290771366115,2910.955880710211,2738.3608705923216,1916.4213332174227,1200.0
Q2,B1,2025-09-16,1200.0,15933.022631568383,13367.477168534335,2565.545463034048,5190.418989276085,4365.379507061811,1200.0
Q2,B1,2025-09-17,1200.0,18571.606608863913,16115.711538850126,2455.8950700137866,5609.0524395711645,5387.470143706078,1200.0
Q2,B1,2025-09-18,1200.0,21143.009314786148,19016.95731532281,2126.0519994633396,5773.967100843614,5722.4351514792015,1200.0
Q2,B1,2025-09-19,1200.0,9517.851222238176,5858.805513530366,3659.0457087078103,2713.9652206202522,1760.3583405633422,1200.0
Q2,B1,2025-09-20,1200.0,17039.01095850666,10982.13799976129,6056.872958745371,4510.243337482915,3119.9934177095397,1200.0
Q2,B1,2025-09-21,1200.0,14438.357330044098,10685.108719689264,3753.2486103548345,4058.6475686295616,2592.260278509525,1200.0
Q2,B1,2025-09-22,1200.0,11332.479405639197,8094.746403811459,3237.733001827738,3282.7985936553528,2066.5712249718254,1200.0
Q2,B1,2025-09-23,1200.0,13522.556892101427,12188.99414749028,1333.5627446111466,3708.003645090826,3314.3942223773406,1200.0
Q2,B1,2025-09-24,1200.0,12107.66687433732,9099.153054142696,3008.513820194623,3392.815854092237,2363.504282654381,1200.0
Q2,B1,2025-09-25,1200.0,14554.6445254554,11516.05162936283,3038.5928960925703,4207.563092321962,3240.1510234754405,1200.0
Q2,B1,2025-09-26,1200.0,5189.862623111199,1422.7945049728044,3767.068118138395,1759.0385924492912,509.082848814148,1200.0
Q2,B1,2025-09-27,1200.0,21013.025185169845,11364.7346327772,9648.290552392646,5910.719864189718,3313.1265126556727,1200.0
Q2,B1,2025-09-28,1200.0,21057.59404868335,18054.641729844283,3002.9523188390667,6130.757609555363,5820.7706433917865,1200.0
Q2,B1,2025-09-29,1200.0,7982.626375761567,5503.539211153697,2479.0871646078704,2160.821011671246,1352.3965010761099,1200.0
Q2,B1,2025-09-30,1200.0,14908.955787550216,12381.07406207762,2527.8817254725964,4370.701243068159,3794.4714620655054,1200.0
Q2,B1,2025-10-01,1200.0,598.3108967387864,0.0,598.3108967387864,266.81488665322587,0.0,1200.0
Q2,B1,2025-10-02,1908.0106915203444,1809.9756226108962,611.8376199977432,1198.1380026131528,776.7954440487168,281.9175713914807,1200.0
Q2,B1,2025-10-03,1782.3398933335047,1106.032379884287,263.78665093817006,842.2457289461169,504.13894065898234,123.11277426202949,1200.0
Q2,B1,2025-10-04,2095.1154488874577,3489.413143910605,1447.3765014234775,2042.0366424871274,1130.1890580275156,669.7579069231581,1200.0
Q2,B1,2025-10-05,2215.8388315549123,2691.1893154325617,1733.480419357461,957.7088960751007,1069.7939425504253,765.5852342780373,1200.0
Q2,B1,2025-10-06,1635.116994591837,3794.8886654728176,0.0,3794.8886654728176,1499.085237501559,0.0,1200.0
Q2,B1,2025-10-07,1789.1560055958837,7753.348638902401,2808.1849543492103,4945.16368455319,2444.615606657511,709.3007607028487,1200.0
Q2,B1,2025-10-08,1980.9722413628729,14693.910074498797,12711.958352839361,1981.9517216594359,4169.5117922427235,3543.9856857571617,1200.0
Q2,B1,2025-10-09,1200.0,16659.952881103894,15037.485333927432,1622.4675471764622,4125.035060822553,3651.0843420391193,1200.0
Q2,B1,2025-10-10,1200.0,7456.850090939125,6546.454172240891,910.3959186982338,2276.4317805515293,2077.924586590847,1200.0
Q2,B1,2025-10-11,1200.0,8610.04217405097,6322.349956303584,2287.692217747386,2320.492610284912,1660.213801266512,1200.0
Q2,B1,2025-10-12,1200.0,19772.610687205593,16921.031755415337,2851.5789317902563,5576.9423382198465,5195.148608946113,1200.0
Q2,B1,2025-10-13,1200.0,5861.784779444845,3653.7422920588488,2208.0424873859965,1548.054680073867,753.1924724279552,1200.0
Q2,B1,2025-10-14,1200.0,18134.367530917265,16157.457372624367,1976.910158292898,4770.943140512505,4583.5277476397205,1200.0
Q2,B1,2025-10-15,1200.0,20909.125708473995,18157.423705216745,2751.702003257251,6196.170637173416,6011.3420757740705,1200.0
Q2,B1,2025-10-16,1200.0,27041.511186424523,24744.289028660023,2297.2221577644996,7377.466241602047,7285.596761934627,1200.0
Q2,B1,2025-10-17,1200.0,4887.686226686263,2045.238327993877,2842.447898692386,1512.7786066109118,549.0047771557931,1200.0
Q2,B1,2025-10-18,1200.0,7534.095127033044,3828.6326999036196,3705.4624271294247,2492.0825793487284,1277.455543818229,1200.0
Q2,B1,2025-10-19,1200.0,22801.290999769164,21597.162086180597,1204.1289135885672,6019.139554143002,5928.226220763699,1200.0
Q2,B1,2025-10-20,1200.0,12206.054429700387,10019.355233648588,2186.699196051799,3242.461325130208,2851.0732513233024,1200.0
Q2,B1,2025-10-21,1200.0,13658.717465846797,11728.123526310415,1930.593939536382,4247.88685339493,3797.0503573090086,1200.0
Q2,B1,2025-10-22,1200.0,18396.52670916891,14432.055397752943,3964.471311415966,4554.686362297492,3565.996950815405,1200.0
Q2,B1,2025-10-23,1200.0,10850.504073884986,8152.632694781207,2697.871379103779,2894.1262806365435,2141.5129900597403,1200.0
Q2,B1,2025-10-24,1200.0,6178.470610214805,4677.500519316192,1500.9700908986124,1719.7834338136076,1362.4416576384651,1200.0
Q2,B1,2025-10-25,1200.0,7858.6057390529695,5255.266120362635,2603.3396186903346,2199.290029665167,1276.1825760632314,1200.0
Q2,B1,2025-10-26,1200.0,7624.942708043367,6557.262664363606,1067.6800436797612,2312.370886749085,1980.450981066834,1200.0
Q2,B1,2025-10-27,1200.0,6901.060522235989,5644.601445758129,1256.4590764778604,1912.3798192841903,1435.8452396600273,1200.0
Q2,B1,2025-10-28,1200.0,9619.11825690922,7415.595388353047,2203.5228685561724,2563.0237966779346,2009.159188228205,1200.0
Q2,B1,2025-10-29,1200.0,21885.181307208593,19698.44719245895,2186.7341147496445,6186.314518161689,6008.402923966643,1200.0
Q2,B1,2025-10-30,1200.0,10453.30755844383,9302.83235919207,1150.4751992517595,2742.0479062401573,2300.674575821091,1200.0
Q2,B1,2025-10-31,1200.0,6469.286278431879,1806.8682127835918,4662.418065648287,2221.5577656663713,518.3827868425411,1200.0
Q2,B1,2025-11-01,1200.0,6801.298541233806,3302.6932972158784,3498.6052440179274,2240.9038693245775,1142.6325714649356,1200.0
Q2,B1,2025-11-02,1200.0,16419.04382487035,15093.959303031414,1325.0845218389368,4091.289362192234,4059.9796451546013,1200.0
Q2,B1,2025-11-03,1200.0,4820.32273122287,1736.6356792631973,3083.6870519596728,1776.471933642169,675.7766923153988,1200.0
Q2,B1,2025-11-04,1200.0,4763.748166525448,3452.682209408524,1311.065957116924,1117.6228616999617,637.7452708181567,1200.0
Q2,B1,2025-11-05,1200.0,6144.6560463079895,3594.704940439583,2549.9511058684066,1747.1413989444382,968.1429848240808,1200.0
Q2,B1,2025-11-06,1200.0,19177.1816302054,16685.055153289795,2492.126476915604,4961.171970142687,4616.514688669653,1200.0
Q2,B1,2025-11-07,1200.0,4531.963083745541,2815.813281959445,1716.1498017860958,1267.561137978325,1050.0070726869276,1200.0
Q2,B1,2025-11-08,1200.0,3171.718698681932,1903.7422491701109,1267.976449511821,949.9574555293832,434.10981973109267,1200.0
Q2,B1,2025-11-09,1200.0,10845.286390039342,8910.414966090528,1934.8714239488145,3320.8257779947926,2650.8364224590905,1200.0
Q2,B1,2025-11-10,1200.0,13476.796908016713,12107.55683536883,1369.2400726478827,3685.504247123623,3271.2052703309764,1200.0
Q2,B1,2025-11-11,1200.0,5483.547798712141,3981.6683652833894,1501.8794334287518,1503.6437627020978,1074.6463247961724,1200.0
Q2,B1,2025-11-12,1200.0,5058.069990753615,3284.4091979928808,1773.6607927607338,1167.3048164729798,716.7406035386357,1200.0
Q2,B1,2025-11-13,1200.0,12320.990833508537,7649.966073825456,4671.02475968308,3492.2258596650863,1994.2203010787603,1200.0
Q2,B1,2025-11-14,1200.0,5323.12308686908,1329.8060089501719,3993.317077918908,1770.5248323406033,336.15234465417495,1200.0
Q2,B1,2025-11-15,1200.0,5050.425068649909,3076.9884838069765,1973.4365848429325,1508.7022028637853,1034.7375689798657,1200.0
Q2,B1,2025-11-16,1200.0,9851.332088518671,8569.981637605806,1281.3504509128652,2758.840142471141,2382.8501084296045,1200.0
Q2,B1,2025-11-17,1200.0,1854.3115682505359,106.8297842336064,1747.4817840169294,685.9348207000057,53.76410088825803,1200.0
Q2,B1,2025-11-18,1200.0,8986.320854362697,5656.2115513490835,3330.1093030136135,2939.447695553892,1787.6354142984742,1200.0
Q2,B1,2025-11-19,1200.0,9912.775319648796,8765.436572633796,1147.3387470149992,2703.321586664799,2331.390999798483,1200.0
Q2,B1,2025-11-20,1200.0,8278.537870994263,5922.041406406306,2356.4964645879572,2432.582692398789,1489.6011861825864,1200.0
Q2,B1,2025-11-21,1200.0,3046.796628168864,1508.58284418811,1538.2137839807542,1244.2393579227069,699.2997238221021,1200.0
Q2,B1,2025-11-22,1200.0,4025.2245295266866,3171.2891328341957,853.9353966924909,1232.048450452215,1039.006670408604,1200.0
Q2,B1,2025-11-23,1200.0,6092.947710143711,4533.612569699517,1559.3351404441946,1669.6357496343524,1181.463972751676,1200.0
Q2,B1,2025-11-24,1200.0,6981.708840516462,4626.452309710538,2355.256530805924,1844.8066192454364,1105.495649231309,1200.0
Q2,B1,2025-11-25,1200.0,6381.535400011716,4722.3139217012285,1659.2214783104873,1862.8188079162442,1419.4952408850495,1200.0
Q2,B1,2025-11-26,1200.0,7479.072044937043,5460.817515724766,2018.2545292122768,2221.4431153615214,1573.2674008971935,1200.0
Q2,B1,2025-11-27,1200.0,6970.072099952781,4636.259943986858,2333.812155965923,1867.7049442733137,1136.6028590713993,1200.0
Q2,B1,2025-11-28,1200.0,4479.911679680959,1704.5993004140184,2775.312379266941,1313.2033802474982,414.3976701837718,1200.0
Q2,B1,2025-11-29,1200.0,11838.274521879592,6299.959334687273,5538.315187192318,4288.492901712075,2800.0795839276752,1200.0
Q2,B1,2025-11-30,1200.0,12705.048179315203,10721.12721867356,1983.9209606416425,3644.191945310271,3105.787103038422,1200.0
Q2,B1,2025-12-01,1200.0,27267.59043812196,26061.542712152306,1206.0477259696527,7513.741261605947,7242.431831008749,1200.0
Q2,B1,2025-12-02,1200.0,35643.98882921101,35036.32294224685,607.6658869641615,9623.942696630005,9511.298286593337,1200.0
Q2,B1,2025-12-03,1200.0,23530.229561712003,22497.65296238089,1032.5765993311143,7176.0100542057335,6918.957958954043,1200.0
Q2,B1,2025-12-04,1200.0,27905.46755289386,26782.360453975656,1123.1070989182044,7601.958024640088,7387.0114400534385,1200.0
Q2,B1,2025-12-05,1200.0,15996.840484681283,13359.725062040034,2637.115422641249,6014.975065467062,5778.891975161492,1200.0
Q2,B1,2025-12-06,1200.0,22086.97865730458,20763.503894648427,1323.4747626561511,8243.847254834229,8144.107117568508,1200.0
Q2,B1,2025-12-07,1200.0,21350.98155156007,20787.852077402087,563.1294741579841,6083.373667160964,5907.266442449526,1200.0
Q2,B1,2025-12-08,1200.0,2420.424498179733,199.9230345009896,2220.501463678743,677.5441230988469,32.704569687713004,1200.0
Q2,B1,2025-12-09,1200.0,1806.698022503215,853.8739959745873,952.8240265286278,495.0770239125142,156.8937636603947,1200.0
Q2,B1,2025-12-10,1200.0,4497.882412416286,1030.0554219149883,3467.8269905012976,1220.37623193335,274.6643926452429,1200.0
Q2,B1,2025-12-11,1200.0,1545.1313314933077,274.3569057886717,1270.774425704636,485.2364161366256,129.62608485222512,1200.0
Q2,B1,2025-12-12,1200.0,2663.9927518854906,17.75599381369321,2646.2367580717973,1141.2048525151574,9.202380831144445,1200.0
Q2,B1,2025-12-13,1200.0,1603.347946242035,0.0,1603.347946242035,553.911085554168,0.0,1200.0
Q2,B1,2025-12-14,1200.0,2559.0107907977754,830.3222373493861,1728.6885534483893,650.7272459148614,206.34933498345288,1200.0
Q2,B1,2025-12-15,1200.0,2238.7936030278383,128.53801553980267,2110.255587488036,735.0620191547182,26.366126307854913,1200.0
Q2,B1,2025-12-16,1200.0,1612.888293282267,23.384955857533082,1589.5033374247341,526.2225586045593,5.853555909269858,1200.0
Q2,B1,2025-12-17,1200.0,2365.170079877574,567.1273691571374,1798.0427107204368,683.6914795233406,105.08636982716058,1200.0
Q2,B1,2025-12-18,1200.0,4242.33048331798,2676.425778965118,1565.9047043528622,1338.7003945013084,811.9521405646761,1200.0
Q2,B1,2025-12-19,1200.0,1913.8315963756536,486.96750364943887,1426.8640927262147,667.7268057463376,165.00911933812648,1200.0
Q2,B1,2025-12-20,1200.0,1477.6432165197516,684.805466488201,792.8377500315506,552.8403088556943,258.9895263141585,1200.0
Q2,B1,2025-12-21,1200.0,4876.456027843292,1344.9155976268332,3531.540430216459,1517.8809080826418,216.55930036348522,1200.0
Q2,B1,2025-12-22,1200.0,3240.981630312888,1850.7178348848124,1390.2637954280754,908.286709591506,357.08819576180707,1200.0
Q2,B1,2025-12-23,1200.0,1023.0432636878002,0.0,1023.0432636878002,302.25681422418097,0.0,1200.0
Q2,B1,2025-12-24,1200.0,4270.018438884034,1652.613770073654,2617.4046688103804,976.6417220388354,281.0551020251247,1200.0
Q2,B1,2025-12-25,1200.0,5959.303996054119,2386.922944247606,3572.381051806513,1662.7408512924803,407.46588736974496,1200.0
Q2,B1,2025-12-26,1200.0,1756.4116961158602,0.0,1756.4116961158602,658.0251399263632,0.0,1200.0
Q2,B1,2025-12-27,1539.7117319852634,1836.4513030625285,501.2632179105361,1335.1880851519923,630.7006830590044,101.29821060438373,1200.0
Q2,B1,2025-12-28,1200.0,3488.283328881317,1505.4997699669736,1982.7835589143435,1052.9007208665457,306.2853034992319,1200.0
Q2,B1,2025-12-29,1200.0,1658.534657767238,0.0,1658.534657767238,532.1609976531572,0.0,1200.0
Q2,B1,2025-12-30,1200.0,1658.94967774612,446.88854637314154,1212.0611313729785,471.31813730291776,88.0523098987555,1200.0
Q2,B1,2025-12-31,1200.0,5350.4030652597385,3040.09548322931,2310.3075820304284,1528.0858336001681,701.1258800437353,1200.0
Q2,B3,2025-02-01,4910.116222222223,457.9380969988166,0.0,457.9380969988166,109.97068242502804,0.0,1200.0
Q2,B3,2025-02-02,1375.8562421791664,414.3766009280495,0.0,414.3766009280495,107.27294226012876,0.0,1200.0
Q2,B3,2025-02-03,1242.874653099654,1050.6111361229841,0.0,1050.6111361229841,346.8165772468937,0.0,1200.0
Q2,B3,2025-02-04,1200.0,5832.555797131392,0.0,5832.555797131392,1462.2406520632474,0.0,1200.0
Q2,B3,2025-02-05,1279.3582041515235,2055.9708885243826,0.0,2055.9708885243826,496.4929595079862,0.0,1200.0
Q2,B3,2025-02-06,1248.7105900487754,676.692337689792,0.0,676.692337689792,201.97103828167528,0.0,1200.0
Q2,B3,2025-02-07,1278.8145714431273,487.92729384737515,0.0,487.92729384737515,78.05797023693887,0.0,1200.0
Q2,B3,2025-02-08,1222.2716554396277,4417.735455772392,0.0,4417.735455772392,1120.1101296328093,0.0,1200.0
Q2,B3,2025-02-09,1231.4072425818067,9664.760732358405,443.9566489367868,9220.804083421619,2626.3275412975945,204.11732027267826,1200.0
Q2,B3,2025-02-10,1200.0,1287.4303315481484,0.0,1287.4303315481484,479.4969186078239,0.0,1200.0
Q2,B3,2025-02-11,1200.0,2484.581198478162,0.0,2484.581198478162,529.3932811497168,0.0,1200.0
Q2,B3,2025-02-12,1200.0,3979.7434865802998,0.0,3979.7434865802998,962.3042870639177,0.0,1200.0
Q2,B3,2025-02-13,1208.1366934633963,3535.1913016074186,0.0,3535.1913016074186,925.4332095869901,0.0,1200.0
Q2,B3,2025-02-14,1212.9266642142427,3736.60718252677,0.0,3736.60718252677,1409.5600369047165,0.0,1200.0
Q2,B3,2025-02-15,1200.0,5809.10500634049,518.0748900506376,5291.030116289852,2028.8427802668389,224.26686281965374,1200.0
Q2,B3,2025-02-16,1200.0,12558.365673241226,2235.188921890246,10323.17675135098,3122.7712229401836,1050.0459692985924,1200.0
Q2,B3,2025-02-17,1200.0,3085.1394225202757,0.0,3085.1394225202757,807.1468027087103,0.0,1200.0
Q2,B3,2025-02-18,1236.7747229176036,4355.930458337235,0.0,4355.930458337235,1205.9368271313901,0.0,1200.0
Q2,B3,2025-02-19,1200.0,9039.457014672771,849.8632754519697,8189.593739220802,2397.1361772025384,382.4299110161701,1200.0
Q2,B3,2025-02-20,1200.0,5130.448180228721,156.86732146790845,4973.580858760813,1237.957184114155,33.4900344722264,1200.0
Q2,B3,2025-02-21,1200.0,1146.4556827917972,0.0,1146.4556827917972,537.3240896161983,0.0,1200.0
Q2,B3,2025-02-22,1200.0,5808.575440552296,0.0,5808.575440552296,1969.414665435781,0.0,1200.0
Q2,B3,2025-02-23,1200.0,8362.463372845494,0.0,8362.463372845494,2322.7097932441147,0.0,1200.0
Q2,B3,2025-02-24,1200.0,1908.0915365634178,81.34817830028436,1826.7433582631334,410.17781862190543,17.494366108017743,1200.0
Q2,B3,2025-02-25,1207.4590426623763,2502.044681902161,0.0,2502.044681902161,644.3049321764486,0.0,1200.0
Q2,B3,2025-02-26,1200.0,5193.493983407563,1253.2981236406572,3940.195859766906,1508.8225064799376,345.7959953721231,1200.0
Q2,B3,2025-02-27,1232.805228242764,8658.60122961823,2700.9215275883894,5957.679702029842,1843.1594500052088,702.1350630142467,1200.0
Q2,B3,2025-02-28,1248.434137918108,2647.1114752170142,0.0,2647.1114752170142,865.2890113748174,0.0,1200.0
Q2,B3,2025-03-01,1223.5288815284898,2444.4043858233576,103.33102456391921,2341.0733612594386,663.4917574077795,30.662399407684813,1200.0
Q2,B3,2025-03-02,1229.5025450959508,25063.5702101949,16738.664169650354,8324.906040544545,7506.95634183565,5469.929408208653,1200.0
Q2,B3,2025-03-03,1200.0,16423.369192652277,12805.877408068289,3617.491784583988,4853.0336481252925,4327.826651989024,1200.0
Q2,B3,2025-03-04,1200.0,2694.5989010180706,0.0,2694.5989010180706,1052.0697415096415,0.0,1200.0
Q2,B3,2025-03-05,1200.0,2087.5272287350517,0.0,2087.5272287350517,454.92892381231894,0.0,1200.0
Q2,B3,2025-03-06,1200.0,4006.4040546339957,847.6127220482949,3158.7913325857007,1129.3797535423328,346.64501301139535,1200.0
