policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
B3,2025-12-12,23062.39981000611,2019.272094638858,25081.671904644973,847.7321592945268,3645.207299796149,20385.439090353793,16473.56425873899,1200.0,10421.908920439048,1247.005983930658
B3,2025-12-13,25543.051926147364,1590.1755510626983,27133.22747721006,531.1786632660873,6823.480621780713,18747.590602017146,15227.853773171482,1200.0,9905.373053093728,1200.0
B3,2025-12-14,75059.82914615385,1366.8096750919142,76426.63882124575,323.80344628607617,4788.207721766138,24111.66134957447,19530.445693155325,1200.0,10283.181009753918,1200.0
B3,2025-12-15,74450.29531875785,2584.5779461876514,77034.8732649455,605.144290453098,4329.439300277763,23826.903604325675,19296.38622446957,1200.0,10357.37585101248,1203.7841055935876
B3,2025-12-16,73916.5366219711,1084.7072397943423,75001.24386176544,291.2021168131073,3762.905743957221,23432.165187045714,18983.459496541258,1200.0,10334.797749875028,1200.0
B3,2025-12-17,73999.36015038399,1748.3983348558272,75747.75848523981,371.8663864492543,5413.963092590282,22699.99276976629,18386.994143510692,1200.0,10349.756490331029,1200.0
B3,2025-12-18,71254.98333859826,4126.58719821579,75381.57053681405,980.0896710908273,4065.3844065998182,22873.29001351919,18522.086059558955,1200.0,10383.081025731695,1205.8653904351063
B3,2025-12-19,23728.090418531865,1570.8719348684338,25298.962353400297,557.2955002818002,5259.100079560692,21306.30634021964,17260.32904559077,1200.0,10405.263455548638,1203.3977126430418
B3,2025-12-20,22550.730663907758,655.9803997936694,23206.71106370143,323.3850008453629,2960.7543511023086,22253.851466509226,17999.467353294775,1200.0,10388.671961181755,1232.4558621738092
B3,2025-12-21,72587.67339631336,2955.897495489164,75543.57089180252,722.9778066486855,3066.489203182773,23218.49982909625,18836.1951375244,1200.0,10418.169802935934,1200.0
B3,2025-12-22,74397.74328313502,2315.9683522065225,76713.71163534153,509.2757561049456,4193.164821628331,22308.92336952407,18070.227929314504,1200.0,10370.576384305245,1200.0
B3,2025-12-23,73911.59908129027,353.014218551914,74264.61329984218,85.32138439598475,6009.70557707359,23165.06159935159,18751.727370701818,1200.0,10372.193903282632,1213.302805303297
B3,2025-12-24,72138.42750945406,1624.7584598190003,73763.18596927306,330.43322160283094,3896.6527469552234,23251.726095469297,18845.870662103112,1200.0,10423.035780978984,1200.0
B3,2025-12-25,72381.18585424147,5254.830777294287,77636.01663153576,1224.3523694337423,4684.935247396567,22210.30954553981,17990.350731887247,1200.0,10399.933513511898,1200.0
B3,2025-12-26,25366.03946521416,1443.1530408216756,26809.192506035834,543.2613669810447,7361.125965521475,18667.44187300904,14826.180010590011,1200.0,10389.522225018714,1527.1643406081218
B3,2025-12-27,23055.551848573967,880.2394645107997,23935.791313084766,285.50721706957233,3925.245597504436,20430.892514893178,16823.094162983212,1200.0,9637.659899112632,1222.6407562528616
B3,2025-12-28,73053.23120770181,1683.5137222185651,74736.74492992037,397.1346721128773,5646.84403671204,21570.099027661545,17463.812223518733,1204.527724423229,10049.760193647851,1231.4940772385426
B3,2025-12-29,72515.59173834937,1135.513669602279,73651.10540795165,325.1426516867754,4969.041591547051,22515.18433650354,18265.643982082558,1200.0,10387.884608283091,1200.0
B3,2025-12-30,70767.99850414545,82.67106247288324,70850.66956661834,27.18217070772069,4413.974423385115,23206.338393153404,18736.91487882734,1231.6742194437425,10486.6365849958,1266.9102440298807
B3,2025-12-31,71456.89549832365,4959.046778098115,76415.94227642176,1066.878041405812,3050.5467645803888,23829.027965875157,19361.73187198577,1200.0,10368.278055868486,1200.0
B4,2025-02-01,22994.68505027591,504.046307616084,23498.731357891993,182.77749037588111,16394.009588911566,15098.746979954161,14661.174905715474,1209.7760767452207,9322.305192741534,1209.7760767452207
B4,2025-02-02,62893.477151544845,75.6241619713108,62969.101313516156,18.644423411530266,7224.135665698821,21019.267321887786,16953.046229409785,1209.7760767452207,10293.41090440541,1290.3986337666895
B4,2025-02-03,71287.81806601089,1499.0286572900218,72786.84672330091,376.02953361124366,14422.299369197457,18254.594420027952,14867.580250612666,1200.0,9420.313348095237,1200.0
B4,2025-02-04,66864.05606270987,6681.601796806653,73545.65785951652,1521.5346507919828,7551.1962074440125,21271.779422073818,17178.31093263555,1200.0,9649.604926628954,1257.5893324935998
B4,2025-02-05,69879.86806294117,2384.435724164083,72264.30378710525,511.5552305124004,12103.371423996039,21806.817123929923,17638.06947543703,1200.0,9257.913660714225,1285.869771322719
B4,2025-02-06,70193.22725388945,1757.1352545498466,71950.36250843928,367.59538653318884,12909.276382458069,19772.02930624852,16036.127023092216,1200.0,9244.637269630755,1262.7772323994818
B4,2025-02-07,22878.31680567987,484.7939723646515,23363.110778044524,92.23168522781435,16569.826530137794,18698.474323968578,15170.991503440566,1234.7468979261296,9352.41164367725,1234.7468979261296
B4,2025-02-08,18223.79170213932,4244.246024987706,22468.037727127026,1375.3921183790235,8014.173774280968,18039.011484400984,14612.507387485184,1200.0,9417.508689582512,1233.7379144590336
B4,2025-02-09,60943.65864561295,10324.507680595265,71268.16632620821,2397.3567005765044,3802.070963319778,20913.640071499027,16970.412580927343,1200.0,9737.685329092452,1200.0
B4,2025-02-10,61542.146600730506,1244.3630783738188,62786.509679104325,464.5318019345466,9821.529857611024,19462.966682154816,15765.003012545403,1200.0,9827.940228758607,1200.0
B4,2025-02-11,64122.6998693495,2242.5249939713426,66365.22486332084,483.5833750860294,12817.229208896884,19189.570246488278,15543.551899655504,1200.0,9330.443152154818,1200.0
B4,2025-02-12,60293.11540077207,3858.487258031489,64151.60265880356,801.7858453515767,7250.6021347312335,19422.950380591006,15732.58980827872,1200.0,9647.317140091158,1200.0
B4,2025-02-13,58173.37198581435,3715.988288416352,61889.360274230705,964.5413947672641,9694.613778944771,19796.23098733533,16034.00103905125,1200.0,9708.15159883598,1201.0511785448505
B4,2025-02-14,17400.178228950463,2023.7763795360322,19423.954608486496,724.3607942999587,7345.527179629441,18353.37876611593,14866.160724698164,1200.0,9550.151125071205,1201.135707273449
B4,2025-02-15,17423.190257327224,3507.879670055833,20931.069927383058,1363.5979038788648,7274.930586002269,17554.459906068856,14220.134660461878,1200.0,9426.231221679776,1200.0
B4,2025-02-16,59634.485855577725,13594.851409010376,73229.3372645881,2937.2751778155907,9916.177362275355,19683.91651320289,15943.972375694342,1200.0,9073.484082823286,1200.0
B4,2025-02-17,53788.074275976185,2948.6067328831646,56736.68100885935,708.3683120793734,5594.392582236234,20912.43956420208,16908.51380355765,1200.0,10303.75050602054,1233.9580482733704
B4,2025-02-18,59130.676096100644,5240.990600721489,64371.66669682213,1189.0011408968694,12069.834000311901,18380.51801254391,14918.781833606605,1200.0,9152.683316977347,1200.0
B4,2025-02-19,54812.26599016879,9226.18360781886,64038.44959798765,2195.6953480199218,5651.840143782369,22200.239662305106,17982.194126467133,1200.0,9650.624342428133,1200.0
B4,2025-02-20,54717.73335322942,5392.109798585237,60109.84315181466,1189.3711906085894,5443.186486229625,20042.889658707063,16234.74062355272,1200.0,9442.258277373376,1200.0
B4,2025-02-21,14799.325245680806,871.7303857981051,15671.055631478912,486.9259086467206,6713.028100456794,20062.013003886328,16250.23053314793,1200.0,10408.420632844967,1200.0
B4,2025-02-22,14851.148965759015,4747.7204231850155,19598.869388944033,2032.974812851955,5983.788859779565,19305.614660320083,15637.547874859267,1200.0,10375.294801342918,1200.0
B4,2025-02-23,51077.00468457206,9768.926701024462,60845.931385596516,2469.743973749472,4204.31476459237,21062.45260144855,17060.58660717332,1199.9999999999998,10363.841330870524,1200.0
B4,2025-02-24,53650.620064369934,3033.2438788841514,56683.86394325408,652.3342066822977,7074.4372223167975,19921.887103444526,16130.015415393931,1200.0,9552.414229828037,1207.459042662377
B4,2025-02-25,49823.51775333709,2502.5566949285826,52326.07444826567,635.2223191638759,7558.518820663496,18877.785494200918,15297.719388698883,1200.0,10300.655026251625,1200.0
B4,2025-02-26,49295.11985425369,5362.2764578732,54657.39631212689,1399.8110393598681,3555.053593745575,21620.88335571023,17504.115804377696,1200.0,10328.27874925786,1209.7774597195396
B4,2025-02-27,46844.29676152563,9262.529843590808,56106.82660511643,1856.7751356071233,4300.297426907557,22300.354252944602,18045.042588069096,1200.0,10424.33299457672,1230.048967292904
B4,2025-02-28,13885.945470473216,2222.227942528625,16108.173413001841,1004.0197783890653,8582.350442458857,18752.095245452212,15196.003545148415,1200.0,10440.474529827772,1222.4863047016663
B4,2025-03-01,13623.829166775948,1948.6838313495161,15572.512998125463,678.8511157410563,7504.58794573752,18635.175511001555,15065.58382864583,1200.0,10499.718097841054,1254.60667721882
B4,2025-03-02,46949.74355777359,27284.55157290132,74234.29513067492,6896.879856619852,2738.949756585703,25083.187208885844,20366.527648694475,1200.0,10370.1820282706,1200.0
B4,2025-03-03,47421.88064103354,19595.683670558585,67017.56431159213,4845.243566915824,1436.250965875087,23477.45049416678,19016.73490027509,1200.0,10387.61251825112,1200.0
B4,2025-03-04,48710.016435636186,3274.9852985864154,51985.0017342226,1092.1414232370234,2413.496444551529,22363.31943040386,18114.28873862712,1200.0,10463.486398236724,1200.0
B4,2025-03-05,47703.09649671705,2302.8232963443133,50005.91979306137,549.8342912198138,5306.881411090661,20706.113749784206,16771.95213732519,1200.0,10403.034218858813,1200.0
B4,2025-03-06,46626.78631714868,4209.677662268972,50836.463979417655,1101.6699497871875,3786.693447203288,21292.987253010317,17247.319674938346,1200.0,10292.797409929955,1200.0
B4,2025-03-07,13313.811789119387,916.6725084542122,14230.4842975736,367.7726622469828,9277.544864072004,17621.323108909342,14236.963495096614,1200.0,10410.721476256,1240.3424701332794
B4,2025-03-08,12925.512695338311,1933.1859678117457,14858.698663150057,1048.0217007554982,10596.825437462441,18476.4396534824,15002.224342440699,1200.0,10316.652985278884,1200.0
B4,2025-03-09,49355.54660454288,2539.2727374541787,51894.819341997056,785.327486075962,9798.197040854418,18944.0672113488,15344.694441192527,1200.0,9588.432466693816,1200.0
B4,2025-03-10,44979.46673442786,13273.321376970598,58252.788111398455,4091.6601455415334,1099.5314701061557,22260.37249083253,17996.529900404123,1200.0,10467.626986293748,1238.1909079669126
B4,2025-03-11,43950.83049206173,4837.859883049163,48788.6903751109,1104.299912108451,2679.9535240602245,20283.399256411045,16380.689961881277,1221.2847231722458,10440.520802176226,1292.4836144243532
B4,2025-03-12,42524.74869235644,4267.985624332281,46792.73431668872,1142.656218383054,2909.3962210530185,21333.11888609172,17362.724285798562,1200.0,10416.80555800775,1200.374738797408
B4,2025-03-13,41656.15240386274,24493.244286194113,66149.39669005685,6534.4696214281,569.1177269272101,21685.149924051664,17565.308703399518,1200.0,10431.526654362917,1200.0
B4,2025-03-14,11765.42180829898,3482.5081817417954,15247.929990040773,1388.1933158151564,12439.958988313056,18809.743325226704,15220.461476484787,1200.0,10358.631047845924,1217.1451299431512
B4,2025-03-15,12479.216888115685,4585.362947851001,17064.579835966684,1775.7828443553697,8657.408319515025,17577.48752017908,14253.195508293893,1200.0,10388.988776130773,1200.0
B4,2025-03-16,42694.93642506345,8957.475249346555,51652.41167441,2579.7773231134165,3961.860147798926,21870.530304300457,17715.129546483375,1200.0,10302.160700289838,1200.0
B4,2025-03-17,41636.165181098186,1123.3657211034003,42759.530902201586,349.2142339330482,7048.6245567912565,18588.429947035835,15056.62825709902,1200.0,10361.494957169583,1200.0
B4,2025-03-18,39544.368477824275,9914.037318109975,49458.40579593425,2130.0409934204886,1393.7341845536996,21743.05664003604,17611.875878429197,1200.0,10509.832462695833,1200.0
B4,2025-03-19,39406.36250318658,4258.800928608681,43665.16343179526,1021.1918794540533,1987.1041125108327,22181.55244582378,17942.20285341828,1200.0,10378.247957094653,1227.616252998865
B4,2025-03-20,41104.11507246771,9999.782008333443,51103.89708080115,2825.6885497987882,2526.780670160916,20928.15357192979,16976.659020962106,1200.0,10306.53898954436,1200.0
B4,2025-03-21,11543.52854659014,1778.829051767822,13322.357598357963,830.9667377649171,15158.822261306539,17959.538076005676,14547.225841564594,1200.0,10487.74499565875,1200.0
B4,2025-03-22,11872.918259683353,3224.84059413642,15097.758853819772,1566.8248428523907,12919.548520192682,17774.690519486216,14397.499320783838,1200.0,10424.920660220165,1200.0
B4,2025-03-23,39463.97046297592,8337.944951130527,47801.91541410645,2272.8587749073727,4304.937692690759,20404.01616084718,16498.968378213955,1200.0,10381.19555068818,1231.4274578580596
B4,2025-03-24,38392.25509698263,3394.8696976834794,41787.12479466611,1137.7643725249332,1845.8770121232985,22295.52303475634,18087.658370224886,1200.0,10434.22497710922,1200.0
B4,2025-03-25,38495.198915686604,14955.412921565503,53450.61183725211,4275.571381626378,2581.5750683294664,20078.05812711636,16254.02255404513,1199.9999999999998,10290.85338298694,1210.227254354574
B4,2025-03-26,38469.704797484446,3891.4067244914036,42361.11152197585,1053.1458692700553,5161.823276131669,19893.164532806954,16122.66780049275,1200.0,10342.437527239375,1200.0
B4,2025-03-27,37698.06439223067,9715.140860813548,47413.205253044216,2732.496837470317,2469.998551116231,20316.49499308897,16456.360944402066,1200.0,10280.968407893615,1200.0
B4,2025-03-28,11678.560484869398,1053.5203108211867,12732.080795690585,488.6059714703094,16479.301674711736,17220.346562722545,13948.48071580526,1200.0,10425.755779707031,1200.0
B4,2025-03-29,11393.36565441254,1881.1199430663771,13274.485597478919,678.4151321005238,19077.530477399265,15579.835091477047,12614.576797099402,1200.0,10365.656686201271,1205.6551411077892
B4,2025-03-30,36094.35933736078,5507.218693413636,41601.57803077441,1875.3727322377542,2632.4897235951526,21149.062382467753,17135.83015679589,1200.0,10425.356781032428,1200.0
B4,2025-03-31,36645.84886461579,13769.570604277404,50415.4194688932,4216.331654394065,3944.5621497879915,19540.212109640812,15758.069516554067,1200.0,10376.454007258855,1277.224769172214
B4,2025-04-01,38478.219753574136,14849.601543286804,53327.82129686094,4719.064190734517,3199.5091397709202,19669.255226571724,16001.59902577809,1200.0,10324.257257097534,1200.0
B4,2025-04-02,38204.560226196605,18204.40523870421,56408.965464900815,4173.487307064802,3152.512655346751,20013.389398627063,16182.86031278927,1200.0,10415.506561722625,1231.094555665172
B4,2025-04-03,38865.431288629254,10709.765913789255,49575.19720241851,2614.1017528035954,7406.17421098523,20046.60109387921,16265.731986140816,1200.0,10384.814110767762,1200.0
B4,2025-04-04,10958.643012758344,947.5256665480598,11906.168679306405,488.8050350969706,19578.952451049354,15092.223391354235,12184.499963020951,1200.0,10536.649886156812,1244.6677599733116
B4,2025-04-05,11176.349610050349,6055.068231119618,17231.41784116997,2720.338529728374,16319.68117209622,14732.179720287924,11962.603436715786,1200.0,10390.291707238535,1211.8479118815742
B4,2025-04-06,37299.61074254116,4489.428553262382,41789.039295803545,1220.9253212095507,4838.36975292618,19143.686912935224,15513.641194562475,1200.0,10378.6967915509,1203.7870284538517
B4,2025-04-07,37450.23616137056,4403.263824970991,41853.49998634155,1594.8813852441986,7472.154464593401,20498.886972834585,16607.506773604473,1200.0,10397.268114052702,1200.0
B4,2025-04-08,37195.3519135076,8807.36631183898,46002.71822534658,2034.8643271399342,6724.230666740672,20262.41561152804,16412.556645337718,1200.0,10509.084520391702,1200.0
B4,2025-04-09,36274.27161194992,16926.027497498042,53200.29910944796,5220.090279709597,2688.4414557732753,20404.57575339203,16527.706360247543,1200.0,10496.386052995504,1200.0
B4,2025-04-10,36841.79910687727,7318.681812205778,44160.48091908304,1789.839472778876,5381.069267719593,19704.215501207193,15896.595406063689,1200.0,10367.772683091973,1270.910166571268
B4,2025-04-11,10910.626841800347,1079.6003426111422,11990.227184411491,609.8287970757441,20650.316245564052,16223.16587944083,13204.58351226122,1200.0,10452.237436646785,1200.0
B4,2025-04-12,10724.170094905805,1717.7741887090153,12441.944283614821,905.1412446862987,17836.66568231024,15771.649051255943,12775.035731517324,1200.0,10386.662679716212,1200.0
B4,2025-04-13,36010.33931243617,7248.614142864254,43258.95345530042,1875.9891759062325,3917.117811948584,20338.673832717308,16472.00916027343,1200.0,10197.462571561984,1202.5740491417714
B4,2025-04-14,36038.083643788224,3514.7333979290547,39552.81704171728,1048.8462825274366,6018.638459970382,19699.39785306945,15958.82890521385,1200.0,10425.58920595764,1200.0
B4,2025-04-15,35597.8412869592,5568.519166986573,41166.36045394577,1741.2514683622537,8752.311540799985,19877.050549295145,16065.384903985805,1200.0,10541.745299022608,1238.917823270294
B4,2025-04-16,35935.290125308056,8420.614333933487,44355.904459241545,2536.8000015127286,2965.4879579646454,19299.033645346663,15667.24329367406,1200.0,10487.88267196612,1200.0
B4,2025-04-17,34724.18879225282,7081.253969126249,41805.44276137907,1969.3889261640657,4174.448431188898,19256.456409864197,15597.729691989996,1200.0,10541.980507414222,1200.0
B4,2025-04-18,10619.831427490608,1893.9408933061527,12513.772320796761,952.8348379694955,19447.062689478866,14874.407752034229,11986.731318721691,1200.0,10582.944584807872,1268.3766226955909
B4,2025-04-19,10411.791900449587,1458.1512840917298,11869.943184541316,675.215316064658,18125.566506850377,14902.497693487425,12132.562092150845,1200.0,10328.980212636205,1200.0
B4,2025-04-20,34694.960547824674,7261.47022868745,41956.43077651212,1953.428049912607,5032.740732890487,19244.23216160669,15587.828050901415,1200.0,10512.983124144015,1200.0
B4,2025-04-21,34771.94430036644,979.8461381588114,35751.79043852525,419.66053554444795,7932.240722491591,18598.68265217298,15064.93294826013,1200.0,10366.63584865363,1200.0
B4,2025-04-22,34772.86314325227,8099.27755334167,42872.14069659394,2843.1813825783943,5533.831444829699,18595.323586859835,15062.212105356462,1200.0,10449.619471567275,1200.0
B4,2025-04-23,34442.689651325534,5521.184566225588,39963.87421755112,1881.3979075250106,4648.767762070327,20014.071453110988,16180.95522996849,1200.0,10530.9731797024,1233.8251633904626
B4,2025-04-24,33464.50412949884,2299.9497246212914,35764.45385412013,791.0417098503624,6360.344577845777,19524.14767903663,15845.00226707108,1200.0,10479.997378843633,1200.0
B4,2025-04-25,9614.27817704204,888.6577805560437,10502.935957598083,399.49689962857445,21869.703779049938,15971.230981876597,12936.697095320043,1200.0,10499.73580111904,1200.0
B4,2025-04-26,9787.686700157205,5903.909218820236,15691.59591897744,2584.8119711751983,26360.217243045776,16370.55858403595,13254.886401743459,1200.0,10228.165012854784,1205.851168139625
B4,2025-04-27,31372.917771032327,12709.919116005347,44082.83688703767,3104.381674729081,4974.1614479630625,18712.168442145685,15162.122489463658,1200.0,10320.128225455508,1200.0
B4,2025-04-28,33228.771118489516,25567.152579350306,58795.92369783982,7927.355431405913,3257.881995143524,18925.875227527915,15317.788150745173,1200.0,10428.147514067632,1213.5230928360395
B4,2025-04-29,33081.58502868688,4759.981008524869,37841.56603721175,1179.8804253244018,7864.604382305889,18845.990452008282,15277.423049679137,1200.0,10642.154122626973,1200.0
B4,2025-04-30,32335.22611673482,5047.696079531194,37382.922196266016,1974.2024906787922,5731.418562693066,18941.053164452194,15342.253063206279,1200.0,10534.890738120064,1200.0
B4,2025-05-01,32923.64366158641,25050.428066047418,57974.07172763382,5485.516649009049,6238.195439520961,17920.287977747557,14515.433261975519,1200.0,10402.145872176232,1200.0
B4,2025-05-02,10038.452034174083,20950.787847930627,30989.239882104706,7180.739526938945,15747.219913885536,16147.185614465876,13079.220347717363,1200.0,10495.843430503432,1200.0
B4,2025-05-03,10032.562294921163,14837.299101135948,24869.861396057113,4535.387273213201,19038.07585565664,15509.718717628894,12562.872161279407,1200.0,10367.265204132487,1200.0
B4,2025-05-04,34574.32689916431,15918.202804594355,50492.529703758664,3673.282378778366,6025.714666685279,17467.440899576075,14148.627128656615,1199.9999999999998,10386.213050389018,1200.0
B4,2025-05-05,34201.462921309554,23730.817433861317,57932.28035517088,5296.438722786847,3538.2873822021365,19154.168417883076,15514.876418485284,1200.0,10460.061226600368,1200.0
B4,2025-05-06,35073.91541502464,20932.05691072784,56005.97232575248,4688.592629832132,6708.657794081104,18028.94045098126,14603.44176529482,1200.0,10341.892092504511,1200.0
B4,2025-05-07,36359.93985581867,21993.473576162807,58353.413431981484,4741.273092437638,5887.73064184191,16826.460998056926,13629.43340842611,1200.0,9273.89451162244,1200.0
B4,2025-05-08,39350.59576743261,10750.479754508728,50101.07552194134,3279.603946085554,6178.803577480983,18110.0076748694,14669.106216644213,1200.0,9315.046708630853,1200.0
B4,2025-05-09,14122.219066094967,1235.176174974694,15357.39524106966,529.9429725628275,21378.565130972267,12612.376980200364,10202.845130039852,1200.0,9525.470024191503,1214.6446932471586
B4,2025-05-10,13968.176709574676,4451.341702630732,18419.51841220541,2134.5897228676968,18716.460934396728,14144.188936217693,11446.945467774722,1200.0,9459.867468788398,1225.5864383156122
B4,2025-05-11,37011.52196679578,9767.721662789916,46779.24362958569,3146.1428626890215,3967.362656954965,20114.53308377007,16315.799592337806,1200.0,10447.307993639104,1200.0
B4,2025-05-12,40208.07377788676,3682.360711378463,43890.43448926522,1211.2385427265629,9908.241270714447,15134.339267507667,12217.891173690796,1200.0,9038.141720216448,1245.470703322684
B4,2025-05-13,38487.44293723646,1406.041636424278,39893.48457366074,450.3142263077649,5915.397588329064,18402.317083486818,14915.459988396444,1213.0705914775538,9376.288789358152,1234.8227580203295
B4,2025-05-14,39848.861108714664,1741.9958732992034,41590.856982013865,523.8635733810743,8503.572370408634,15894.223063306834,12905.66116349683,1200.0,9003.633578620662,1200.0
B4,2025-05-15,38814.92232578358,7170.692766980947,45985.61509276453,1916.6202367549051,7947.309961227532,16750.808358651873,13522.818665709634,1200.0,9476.49690268048,1250.3734497759815
B4,2025-05-16,13352.928164560362,1252.3114632471438,14605.239627807505,592.4996282931643,26046.355841100736,12884.77382643824,10482.002904213357,1199.9999999999998,9471.24487456421,1200.0
B4,2025-05-17,13105.863146579752,7227.657693740024,20333.520840319776,2850.878797220497,19910.403565895776,13195.6738825629,10688.495844875953,1200.0,9623.074944444446,1200.0
B4,2025-05-18,37343.33984439544,9319.354127070621,46662.69397146607,2609.976121659151,6361.252787543733,17048.250240431542,13791.463509420071,1200.0,10089.928291091985,1219.576872588306
B4,2025-05-19,36809.53591923543,2753.272668381304,39562.80858761674,594.3901039710379,9432.364395789318,17656.992320825757,14319.78296519834,1200.0,9466.636099662788,1200.0
B4,2025-05-20,37216.442362065536,11033.469823200867,48249.9121852664,3553.3701430140572,5508.765795288241,16634.61030775007,13474.034349277563,1200.0,9385.003692558545,1200.0
B4,2025-05-21,37865.31629424158,3443.622091891823,41308.938386133406,944.4220952078998,7707.275857015807,17013.86076759101,13781.227221748719,1200.0,9751.860884302776,1200.0
B4,2025-05-22,35673.0685274472,6384.584173151718,42057.65270059891,1491.499456366802,6249.338497896365,16832.292398847723,13599.098817407285,1200.0,9912.027607687716,1238.9533618437445
B4,2025-05-23,11094.272724796554,3606.458671279479,14700.731396076033,1666.6591254970772,19924.684679555477,14973.481159678648,12133.699549502628,1200.0,10643.054075550484,1233.1980172182723
B4,2025-05-24,13713.959301080798,1067.8707783256434,14781.830079406442,566.5038981450969,25048.496256689887,12080.759790873957,9773.95429083215,1200.0,9452.04716149523,1245.9326169691149
B4,2025-05-25,35053.658860743795,3881.9067692630574,38935.56563000685,842.4233351028722,7206.538510216791,19057.727826671973,15416.188774100547,1200.0,10305.700974929858,1268.7890230843916
B4,2025-05-26,35321.461994725585,14215.617353041884,49537.07934776747,4441.702889561022,4293.58069597981,18192.596358486346,14722.604109765602,1200.0,10334.919684243328,1283.6767348714416
B4,2025-05-27,37078.70025148012,767.5414232362201,37846.241674716344,279.2947360191294,7649.74793089223,18058.570409092736,14702.751092749413,1200.0,9410.74009109645,1200.0
B4,2025-05-28,36814.99820572871,10867.003306094957,47682.00151182367,3289.685383176065,6627.380044359183,17071.531229289878,13798.477372112104,1200.0,9556.156663919031,1232.7365817918844
B4,2025-05-29,34895.145411218495,14709.6450272078,49604.790438426295,3753.509844462522,3460.4441562778684,18033.970299247958,14636.978866003541,1200.0,10296.856849743792,1200.0
B4,2025-05-30,12534.59092042684,5314.147928723296,17848.738849150137,2188.430951763486,22156.143246743428,14469.748086186746,11720.49594981126,1200.0,9714.817380932724,1200.0
B4,2025-05-31,12043.997891091147,5869.971629283907,17913.969520375053,2581.435352024162,20868.136620292844,16960.348994569697,13737.882685601455,1200.0,9477.914933569247,1200.0
B4,2025-06-01,39173.05285631342,78704.41779993981,117877.47065625322,19080.016333084306,3694.3345081682073,16782.292810486197,13593.657176493818,1199.9999999999995,9835.454779274976,1200.0
B4,2025-06-02,40714.43312847455,64914.21320764634,105628.64633612089,14617.431282085758,3894.216009881411,16576.959549876105,13427.337235399644,1200.0,9248.051635947111,1200.0
B4,2025-06-03,42756.63829672176,47313.65493954448,90070.29323626624,11096.0501965773,3383.138071902121,17877.18443576219,14480.51939296737,1200.0,9115.121209805313,1200.0
B4,2025-06-04,45975.36230197674,42964.98118707478,88940.34348905152,10681.630447637968,6175.045126918744,19074.8633469993,15450.639311069433,1200.0,9348.023728421746,1200.0
B4,2025-06-05,50296.41850168522,39520.351375624385,89816.7698773096,8660.711592658025,7612.9856235285415,17144.50686649226,13887.050561858729,1200.0,9078.201932805432,1200.0
B4,2025-06-06,16985.523788247952,35987.42591757369,52972.949705821644,10175.723030377174,11392.549365386993,11790.017141159562,9549.913884339245,1200.0,9099.814704051225,1200.0
B4,2025-06-07,16320.099768835184,24452.795688991737,40772.89545782692,7606.512540207505,6886.453890725743,13508.216777119187,10932.863787251448,1200.0,9373.426482978912,1209.768669127881
B4,2025-06-08,56203.8260413835,748.5138584629588,56952.33989984646,215.82208192996794,14113.245484680165,14990.114666351468,12026.738350482558,1200.0,9430.410231855418,1337.8292571969184
B4,2025-06-09,63521.954254457334,3835.5779813871127,67357.53223584444,901.6835634972076,16963.751422637688,17398.160049021608,14216.55597118473,1200.0,9151.407934340355,1200.0
B4,2025-06-10,63440.978278771574,3547.782846859611,66988.7611256312,779.6403411316139,16498.438474253573,18122.73896475613,14671.8491289154,1200.0,9213.438765973831,1208.410480596736
B4,2025-06-11,64107.5021532387,20095.60656925431,84203.10872249301,4066.0860537620965,15705.37884040671,18217.035399667617,14727.035666152105,1200.0,9251.240358429968,1240.3693779063651
B4,2025-06-12,63992.15460250636,3555.191249440728,67547.34585194709,794.8113439030416,15909.252710068064,18200.77935904972,14743.110615602507,1200.0,9372.020185500456,1239.8367837149951
B4,2025-06-13,21550.83395243858,475.0220240787494,22025.85597651733,177.4614659988339,9989.183618300685,12905.15513750201,10192.298548703586,1200.0,9495.589249437422,1529.7002422405976
B4,2025-06-14,19259.639065545227,1831.592118458584,21091.23118400381,1090.6272811594686,9945.589374557618,15536.797023119174,12826.984414652736,1200.0,10419.439612989934,1260.612657878148
B4,2025-06-15,57676.77504660152,402.04417372366447,58078.81922032518,134.48394432825742,9558.929259636945,18579.009164716997,14865.659723124718,1200.0,10492.633510837111,1464.3212137626438
B4,2025-06-16,64241.92968963179,2584.4022112608973,66826.33190089269,715.8855772807016,15192.418237475717,16870.830170477722,13903.261530473335,1200.0,9426.212113795951,1200.0
B4,2025-06-17,60102.311636424005,10764.1097587494,70866.4213951734,2417.3407342388764,9988.168923761757,20208.809268858913,16369.13550777572,1200.0,9445.228443847342,1200.0
B4,2025-06-18,59820.64649077038,1764.7743300071197,61585.420820777494,494.1805934731461,11447.367530904723,17484.939278858412,13964.62270182696,1200.0,9556.967783700627,1420.1979044981722
B4,2025-06-19,58538.11156498108,1904.210862173135,60442.32242715422,579.085556794202,13737.404667851153,18073.522082828335,14837.73100113931,1200.0,9414.347558046238,1200.0
B4,2025-06-20,20610.45537380256,200.75251486320326,20811.207888665762,88.82130874926888,13989.339286974659,13447.196120623583,10369.799875670127,1200.0,9469.363107547906,1780.4766467055304
