policy,date,original_plan_cost_yuan,final_non_emergency_cost_yuan,adjustment_net_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
C0,2025-06-20,19503.84573661102,19503.84573661102,0.0,143.15813113987963,19647.0038677509,79.45070041021518,11664.031895008193,14219.629192704553,10751.524198376368,1200.0,10152.19469946037,2051.5282752381377
C0,2025-06-21,19354.451577399697,19354.451577399697,0.0,1109.776688436572,20464.228265836267,577.6308516074573,16891.530132642685,12998.866736250044,11229.490345135437,1200.0,9585.469589220376,1273.2968432682435
C0,2025-06-22,46061.286883548906,46061.286883548906,0.0,12058.931457733068,58120.21834128197,3314.9484060420505,1369.1734436128215,21438.773176166233,17406.931284440183,1218.1503918261517,10784.47283749456,1227.1579413287564
C0,2025-06-23,53476.506161631965,53476.506161631965,0.0,5666.8221543154295,59143.328315947394,1600.266841189117,8698.942643165223,18332.779790391287,14837.199469095915,1227.1579413287564,8874.293295646532,1240.8825647965675
C0,2025-06-24,61172.596469929704,61172.596469929704,0.0,3696.7158071077074,64869.31227703741,1172.4900374612812,6392.30172860319,20829.125333465865,16685.436049056745,1200.0,9412.300207665294,1447.7219770750162
C0,2025-06-25,56158.76191282801,56158.76191282801,0.0,14006.421657112429,70165.18356994045,3339.0469983422645,12006.692286670483,16482.679755988924,13519.671953199862,1260.2760316874226,9018.328499818008,1260.2760316874237
C0,2025-06-26,51053.573966794145,51053.573966794145,0.0,8431.1544873919,59484.72845418604,2346.2739905988005,6455.072935778159,18668.630113465166,15175.838820425466,1200.0,9252.726877474111,1200.0
C0,2025-06-27,18978.331716016914,18978.331716016914,0.0,781.0714187690483,19759.403134785964,568.9825067622904,15799.652189007302,12374.665417609094,9354.848886613127,1200.0,9949.219638721815,1942.922335166932
C0,2025-06-28,18853.288584439517,18853.288584439517,0.0,513.5965072095246,19366.88509164904,242.96731613360265,13219.654290585766,12071.519890054526,10430.3119233376,1200.0,9197.677822710542,1218.0547658408934
C0,2025-06-29,46426.57073236488,46426.57073236488,0.0,26365.275915273873,72791.84664763875,6748.7540778434,2538.368680803126,19143.861198990864,15519.649804572613,1200.0,10800.0,1203.4745065186517
C0,2025-06-30,53697.519081469465,53697.519081469465,0.0,1610.966932366949,55308.48601383641,465.7688846768641,6328.438607460234,20675.137971914995,16749.98881311793,1200.0,10750.971932697445,1200.0
C0,2025-07-01,52080.382610431334,52080.382610431334,0.0,62290.56764522688,114370.95025565822,14912.345378508573,2934.0457017733374,18967.427640494207,15363.616388800307,1199.9999999999995,9213.893454704288,1200.0
C0,2025-07-02,48705.19609673769,48705.19609673769,0.0,51794.5505682304,100499.74666496809,13327.421077520929,1204.457273508601,17341.720286993168,14046.793432464463,1200.0,9445.573596986183,1200.0
C0,2025-07-03,63277.01421904346,63277.01421904346,0.0,41615.98517373347,104892.99939277694,8066.284114635014,9329.546375180918,17083.88168900856,13837.944168096936,1200.0,9073.121323403066,1200.0
C0,2025-07-04,21422.16015541213,21422.16015541213,0.0,39524.01547338033,60946.17562879246,11524.02668310253,17655.28137354859,10870.876571620294,8805.410023012439,1200.0,9225.688763759295,1200.0
C0,2025-07-05,18566.290483886256,18566.290483886256,0.0,41916.01605231156,60482.306536197815,12430.780460635067,15370.960419542276,14305.704404214972,11587.620567414126,1199.9999999999998,10433.912402559074,1200.0
C0,2025-07-06,52146.89356499693,52146.89356499693,0.0,79921.20905283705,132068.10261783397,18551.677699931624,3823.8596248841127,18492.663379175294,14979.05733713199,1200.0,10075.015007511867,1200.0
C0,2025-07-07,51294.76089672589,51294.76089672589,0.0,35465.999272944384,86760.76016967028,9174.079012401982,1264.8972147910158,18658.80374368964,15113.631032388606,1200.0,10344.236477071723,1200.0
C0,2025-07-08,69933.6643161063,69933.6643161063,0.0,366.4857972198189,70300.1501133261,123.90108484140032,12384.115605875517,16875.46873196631,13473.57123053662,1200.0,8838.303380688332,1417.2871581734369
C0,2025-07-09,64911.85090989675,64911.85090989675,0.0,1001.5681011469574,65913.4190110437,139.78861379649183,9581.768987579748,18995.689374578844,15129.185057017396,1263.3477690275756,10335.602364911316,1703.2019763861774
C0,2025-07-10,63076.49272340635,63076.49272340635,0.0,4878.598927219479,67955.09165062582,1316.9720559169489,7611.479978515638,18636.99902777181,15494.104774672716,1200.0,9690.761499949696,1260.8291295222318
C0,2025-07-11,30891.199518315818,30891.199518315818,0.0,349.46312899480256,31240.662647310623,159.98663002847948,15346.524980808828,12598.409106762869,9693.387789975568,1260.8291295222318,9691.184596500229,1828.966447858187
C0,2025-07-12,28819.089700549466,28819.089700549466,0.0,4225.430530521608,33044.520231071074,1520.1866579896155,16872.62653451659,12597.248049106041,10743.844710726193,1228.8844579134068,9703.769266100042,1228.8844579134068
C0,2025-07-13,65664.65214934443,65664.65214934443,0.0,174.81362990011172,65839.46577924455,66.5011669784551,14918.871210514617,17993.309428807137,14355.007653676754,1228.8844579134068,9826.647776008927,1472.8544397545502
C0,2025-07-14,64629.95559789258,64629.95559789258,0.0,3878.033590446573,68507.98918833915,783.926349318856,13648.337928538162,17688.907694766305,14573.584228539801,1200.0,9522.046964304547,1200.0
C0,2025-07-15,67716.57146408435,67716.57146408435,0.0,581.4337050953869,68298.00516917973,143.14595199743036,14698.817420643469,18676.434784650926,15108.391449760597,1200.0,9317.96569286564,1221.6896953407252
C0,2025-07-16,63100.34735344556,63100.34735344556,0.0,6882.522046151703,69982.86939959726,1840.9573291512363,10053.301885842307,18306.316158846188,14672.89438492989,1200.0,10635.545461397012,1394.1582550468445
C0,2025-07-17,57601.58251660927,57601.58251660927,0.0,13520.682042262262,71122.26455887154,3465.7629545964796,5195.713640825169,20640.185001403042,16893.29228067863,1200.0,10680.413870760822,1200.0
C0,2025-07-18,31949.96854309218,31949.96854309218,0.0,4.61481820319898,31954.583361295383,1.8862939722865235,19989.682635050474,11630.382950551393,8954.14322622224,1200.0,9455.018041154355,1718.2966263604346
C0,2025-07-19,26085.123762327454,26085.123762327454,0.0,1200.5365289064348,27285.660291233886,417.75457277334215,16580.68993593351,15666.129956203986,13156.032228249618,1200.0,10800.0,1200.0
C0,2025-07-20,69993.97745860205,69993.97745860205,0.0,4765.1240879888865,74759.10154659094,1017.7227971009037,20951.782813892423,17050.124758634545,13541.13144310826,1200.0,9395.523745734054,1499.4106793174712
C0,2025-07-21,76834.55899362049,76834.55899362049,0.0,150.544009246725,76985.10300286722,41.50498453130883,23965.817745468576,16471.820932088016,13004.249139194691,1475.545132222124,9441.007564829632,1874.8838079803595
C0,2025-07-22,58414.98930959975,58414.98930959975,0.0,2921.0959044308825,61336.08521403063,982.59981453417,1178.694417097703,20963.492262277035,17544.222360849508,1248.4464430857922,10585.355991421076,1248.4464430857922
C0,2025-07-23,69505.70155594333,69505.70155594333,0.0,270.6354959214312,69776.33705186477,105.81045219837301,15607.384405542063,18168.96979147984,14685.734246389577,1200.0,9994.438312767594,1283.036759429234
C0,2025-07-24,75204.88012942494,75204.88012942494,0.0,355.3549203422441,75560.23504976719,103.17597330729309,23029.173238156534,17122.835732226424,13702.090767966632,1283.036759429234,9382.404468068216,1469.043620692313
C0,2025-07-25,27528.14187982188,27528.14187982188,0.0,310.132896310223,27838.274776132104,148.09730281429194,18128.25179235973,13309.995448234815,10704.081645275317,1214.1032653876534,9692.985150091949,1554.6154737977376
C0,2025-07-26,27411.019603771158,27411.019603771158,0.0,709.1421444034804,28120.16174817464,300.7268255523713,16534.62613770675,16619.585272129694,13753.083239331616,1200.0,9664.92470720221,1231.0386194571097
C0,2025-07-27,63150.16945477862,63150.16945477862,0.0,15966.20419436209,79116.3736491407,3740.2414344405743,11510.19033640921,17979.6014260792,14475.069930887823,1209.1959717598452,9316.935290332663,1329.268868608587
C0,2025-07-28,74917.28195140931,74917.28195140931,0.0,5917.049492421366,80834.33144383068,1158.6974039145741,19791.65627396496,18390.873686201627,15012.949667571045,1200.0,9372.534608171396,1200.0
C0,2025-07-29,59880.81242998906,59880.81242998906,0.0,8200.95602257792,68081.76845256698,2437.207444571499,3666.5429219601688,22001.462986038237,17644.6111962596,1204.629527620124,10800.0,1396.1931360348597
C0,2025-07-30,61601.52294193067,61601.52294193067,0.0,21016.339481696275,82617.86242362694,5035.906222809066,8690.244748194564,17976.26465468586,14364.541914643623,1200.0,9492.873721107757,1614.2291978703322
C0,2025-07-31,56351.804859903765,56351.804859903765,0.0,22122.99159521855,78474.79645512231,5025.049500718333,2379.5602400154203,19786.160121405115,16399.595976421442,1200.0,9763.671682537408,1200.0
C0,2025-08-01,23866.047397240025,23866.047397240025,0.0,1568.3659004115711,25434.413297651594,445.9842158679896,18946.963502334525,15627.891764395115,12631.982867337767,1200.0,10800.0,1229.5660686914164
C0,2025-08-02,30464.481534427283,30464.481534427283,0.0,483.95050611196524,30948.43204053925,184.54232605437346,30593.737221334442,13137.830850264647,10668.252450536636,1200.0,9506.437246161391,1200.0
C0,2025-08-03,46106.1261069294,46106.1261069294,0.0,20753.110025453414,66859.23613238281,5047.289866637549,1802.563001921533,20022.44255262626,16206.177951783768,1200.0,10800.0,1213.333906492782
C0,2025-08-04,64214.1399698526,64214.1399698526,0.0,1847.6069726117773,66061.74694246438,560.9346339344222,19380.016361525864,16702.400953122284,13273.944295887024,1213.333906492782,9424.20176430284,1496.6677688728134
C0,2025-08-05,60894.894664250794,60894.894664250794,0.0,733.0081361168908,61627.90280036769,230.13992417316413,14876.045428326499,16995.7654116392,13650.07901606486,1496.6677688728134,9426.623226144604,1626.1021770538052
C0,2025-08-06,68897.51635656765,68897.51635656765,0.0,3485.3671652859275,72382.88352185357,698.7962910961346,20804.476378932668,16786.22844807285,13659.561250769493,1200.0,9344.515906295315,1556.4175016866025
C0,2025-08-07,56868.39645286453,56868.39645286453,0.0,7816.762295145507,64685.158748010035,2023.9659285541925,17459.006014527655,18544.814333498005,15342.075361651323,1199.9999999999998,10781.19841766458,1200.0
C0,2025-08-08,26824.62897662073,26824.62897662073,0.0,279.4333348107916,27104.06231143152,97.01909043158784,29751.186832309973,12775.82314116835,10004.933510587678,1200.0,9714.219758193389,1581.6480375096537
C0,2025-08-09,21730.129117050983,21730.129117050983,0.0,2728.72716265423,24458.856279705215,779.2036480367043,18761.019058641752,16654.97518980347,13800.575857465494,1200.0,10800.0,1237.152533371119
C0,2025-08-10,54107.06229306829,54107.06229306829,0.0,4264.66571395519,58371.72800702348,904.0928775256798,4970.161370854692,17720.70793148993,14387.210704540865,1200.0,10800.0,1200.0
C0,2025-08-11,51583.09558357326,51583.09558357326,0.0,5640.732783481078,57223.82836705434,1279.965322582014,6182.306171391848,19999.26349975711,16139.6380207655,1200.0,10800.0,1266.4060155975126
C0,2025-08-12,61541.65308404064,61541.65308404064,0.0,5292.523051939184,66834.17613597983,1004.3736803541353,15699.256608787024,16195.034211083206,13093.354166814608,1266.4060155975126,9548.787000997365,1293.7655091117217
C0,2025-08-13,59737.81977351664,59737.81977351664,0.0,11484.39272302931,71222.21249654595,2942.620014978843,16302.636780754194,16457.817270922085,13415.220947647435,1200.0,9213.3322566453,1200.0
C0,2025-08-14,61940.80688994255,61940.80688994255,0.0,5346.944463008301,67287.75135295086,1005.2010041150359,16656.113582273145,17605.004078350612,14260.053303463998,1200.0,9287.377862194036,1200.0
C0,2025-08-15,23346.453208952484,23346.453208952484,0.0,1314.196864311341,24660.650073263827,511.33613527285644,22592.361175890062,13966.750991807408,11313.068303363996,1200.0,10800.0,1200.0
C0,2025-08-16,24320.034263002635,24320.034263002635,0.0,1814.430510139773,26134.46477314241,726.2744933256845,23914.2568094618,16117.60083621712,13031.925516105428,1200.0,10643.3028039097,1225.923512478262
C0,2025-08-17,52863.46952190581,52863.46952190581,0.0,6612.548561953379,59476.01808385919,1234.472011993349,9268.717267473043,19727.77335730845,16002.82758065028,1200.0,10298.328178620362,1200.0
C0,2025-08-18,55911.559901598615,55911.559901598615,0.0,1245.34148679781,57156.90138839642,333.2979999604111,8151.193993658724,19751.09180412484,15772.219469706839,1200.0,10790.468652077812,1451.2943240381007
C0,2025-08-19,62333.81509041819,62333.81509041819,0.0,520.2688925575218,62854.08398297571,168.7781735318957,17674.70723232887,16473.67711521617,13384.962039280324,1360.3815088181068,9382.404468068216,1405.4236840878518
C0,2025-08-20,67300.74627965769,67300.74627965769,0.0,6697.332777876004,73998.07905753369,1226.8346845223443,20622.564291462637,18562.069764215725,15168.897114859532,1200.0,9378.503232329333,1256.956344260302
C0,2025-08-21,53188.45686716319,53188.45686716319,0.0,2583.351797419316,55771.80866458251,584.3588067926163,5225.348557663893,19402.341574801252,15764.00772981032,1200.0,10731.740404815406,1203.499617347737
C0,2025-08-22,22417.696736490147,22417.696736490147,0.0,2851.0033636145895,25268.700100104736,789.6998239607848,17080.20761154608,14619.322975282488,11754.588962708222,1200.0,10800.0,1300.235892092841
C0,2025-08-23,26743.062081972257,26743.062081972257,0.0,3303.50614373237,30046.56822570463,1207.7004612746723,24588.114047360385,12371.7086602084,10111.296317652364,1200.0,9456.26681050365,1200.0
C0,2025-08-24,50347.66766668472,50347.66766668472,0.0,9189.24754313226,59536.91520981698,2693.0820925895305,2330.72386304394,19807.68779769124,16016.361495391026,1200.0,10795.401203562924,1230.9618008209836
C0,2025-08-25,71654.52074293197,71654.52074293197,0.0,638.6456466574476,72293.16638958942,162.43499375813408,24120.590758051552,18191.42284658872,14520.431874899703,1200.0,10696.780790235804,1469.429168417829
C0,2025-08-26,53687.85210070294,53687.85210070294,0.0,3638.805513580066,57326.65761428301,1249.2122118027912,4253.638175424426,19714.775247085752,15740.752591564655,1301.47043563911,10749.23827100837,1723.001789056509
C0,2025-08-27,61950.21798923192,61950.21798923192,0.0,11943.152803500829,73893.37079273275,3164.366158558129,17934.50822447257,18400.655896008575,15216.089078578703,1376.8264525989998,9358.785514702697,1376.8264525989998
C0,2025-08-28,49404.08662006208,49404.08662006208,0.0,24970.985860165707,74375.07248022778,6607.231936232877,300.6972807363993,21225.157860373918,17313.224417390615,1200.0,10569.621939257591,1242.552507612624
C0,2025-08-29,26047.17510668308,26047.17510668308,0.0,15.417496103277513,26062.592602786357,8.183384343565558,20792.10727629483,14999.978646877444,12045.559011624951,1242.552507612624,10695.714970092078,1358.5788324412656
C0,2025-08-30,24414.297017362693,24414.297017362693,0.0,1300.054044450791,25714.351061813482,432.42201615927013,22672.416767568284,15994.605203496354,13097.751924346256,1200.0,10384.967947280642,1200.665821869923
C0,2025-08-31,51018.57012496358,51018.57012496358,0.0,10469.367472983058,61487.93759794664,2710.8633570236234,2217.111418396748,19947.64461082654,16112.822031893702,1200.0,10766.787218618556,1250.4103806208052
C0,2025-09-01,51343.701232262516,51343.701232262516,0.0,0.0,51343.701232262516,0.0,22518.731412261262,16802.949721120913,11759.454642895646,1270.1906809697805,10800.0,3307.004415301132
C0,2025-09-02,45541.696527011045,45541.696527011045,0.0,81.83148310248059,45623.52801011352,28.242099431399687,13146.032046697985,15932.246933199309,13418.317233240026,1418.371507964609,10466.559102755657,2736.7852849138158
C0,2025-09-03,52046.971370797946,52046.971370797946,0.0,614.2155223198687,52661.18689311781,211.80389332981306,22146.148166774896,15858.257249615926,13430.454816481515,1499.7557768097895,9418.641630895854,2086.4892356998007
C0,2025-09-04,50837.19575424982,50837.19575424982,0.0,3130.035390470471,53967.231144720296,753.1231377929523,20959.664324309215,17334.49804238986,13794.582668274115,1200.0,9203.116427223184,2360.2233979905445
C0,2025-09-05,19106.348607536795,19106.348607536795,0.0,0.0,19106.348607536795,0.0,30343.711862147993,12911.813446457603,11096.691797709103,1443.7865017294546,10418.600492771768,1651.197946792272
C0,2025-09-06,18378.72149024118,18378.72149024118,0.0,669.9364999248801,19048.65799016606,236.23763633590636,28113.33637443721,14365.75016357694,11543.223697834914,1200.0,10787.75852685555,1754.568985306065
